id	code	name	cat	grp	subgrp	unit	material_form	density_kg_m3	section_area_mm2	material	grade	thickness	width	len	depth	area_field
570349	RM01268	ISA 60 x 60 x 6 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	684.000	MS	E250 BR	6.000000	60.000000	12000.000000	60.000000	684.000000
570396	RM01269	ISA 65 x 45 x 5 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	525.000	MS	E250 BR	5.000000	45.000000	12000.000000	65.000000	525.000000
570397	RM01270	ISA 65 x 65 x 6 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	744.000	MS	E250 BR	6.000000	65.000000	12000.000000	65.000000	744.000000
570421	RM01271	ISA 70 x 45 x 6 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	654.000	MS	E250 BR	6.000000	45.000000	12000.000000	70.000000	654.000000
570516	RM01272	ISA 75 x 50 x 6 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	714.000	MS	E250 BR	6.000000	50.000000	12000.000000	75.000000	714.000000
570517	RM01273	ISA 75 x 75 x 6 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	864.000	MS	E250 BR	6.000000	75.000000	12000.000000	75.000000	864.000000
570564	RM01274	ISA 80 x 50 x 6 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	744.000	MS	E250 BR	6.000000	50.000000	12000.000000	80.000000	744.000000
570565	RM01275	ISA 80 x 80 x 8 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1216.000	MS	E250 BR	8.000000	80.000000	12000.000000	80.000000	1216.000000
570635	RM01276	ISA 90 x 60 x 6 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	864.000	MS	E250 BR	6.000000	60.000000	12000.000000	90.000000	864.000000
570636	RM01277	ISA 90 x 60 x 8 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1136.000	MS	E250 BR	8.000000	60.000000	12000.000000	90.000000	1136.000000
570637	RM01278	ISA 90 x 90 x 8 x 12000 E250 BR	rm	angl	MSE250BR	nos	section	7850.000	1376.000	MS	E250 BR	8.000000	90.000000	12000.000000	90.000000	1376.000000
571166	RM01279	UB 203 x 133 x 30 kg/m x 11000 E250 BR	rm	beam	MSE250BR	nos	section	7850.000	NULL	MS	E250 BR	NULL	133.000000	11000.000000	203.000000	NULL
571167	RM01280	UB 203 x 133 x 30 kg/m x 12000 E250 BR	rm	beam	MSE250BR	nos	section	7850.000	NULL	MS	E250 BR	NULL	133.000000	12000.000000	203.000000	NULL
571168	RM01281	ISMB 100 x 75 x 4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.000000	75.000000	12000.000000	100.000000	NULL
571169	RM01282	ISMB 125 x 75 x 4.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.400000	75.000000	12000.000000	125.000000	NULL
571170	RM01283	ISMB 150 x 80 x 4.8 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.800000	80.000000	12000.000000	150.000000	NULL
571171	RM01284	ISMB 175 x 90 x 5.1 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.100000	90.000000	12000.000000	175.000000	NULL
571172	RM01285	ISMB 200 x 100 x 5.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.400000	100.000000	12000.000000	200.000000	NULL
571173	RM01286	ISMB 225 x 110 x 5.7 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.700000	110.000000	12000.000000	225.000000	NULL
571174	RM01287	ISMB 250 x 125 x 6.1 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.100000	125.000000	12000.000000	250.000000	NULL
571175	RM01288	ISMB 300 x 140 x 6.7 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.700000	140.000000	12000.000000	300.000000	NULL
571176	RM01289	ISMB 350 x 140 x 8.1 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.100000	140.000000	12000.000000	350.000000	NULL
571177	RM01290	ISMB 400 x 140 x 8.9 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.900000	140.000000	12000.000000	400.000000	NULL
571178	RM01291	ISMB 450 x 150 x 9.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.400000	150.000000	12000.000000	450.000000	NULL
571179	RM01292	ISMB 500 x 180 x 10.2 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	10.200000	180.000000	12000.000000	500.000000	NULL
571180	RM01293	ISMB 550 x 190 x 11.2 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	11.200000	190.000000	12000.000000	550.000000	NULL
571181	RM01294	ISMB 600 x 210 x 12 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	12.000000	210.000000	12000.000000	600.000000	NULL
571182	RM01295	ISMB 100 x 75 x 4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.000000	75.000000	12600.000000	100.000000	NULL
571183	RM01296	ISMB 125 x 75 x 4.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.400000	75.000000	12600.000000	125.000000	NULL
571184	RM01297	ISMB 150 x 80 x 4.8 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.800000	80.000000	12600.000000	150.000000	NULL
571185	RM01298	ISMB 175 x 90 x 5.1 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.100000	90.000000	12600.000000	175.000000	NULL
571186	RM01299	ISMB 200 x 100 x 5.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.400000	100.000000	12600.000000	200.000000	NULL
571187	RM01300	ISMB 225 x 110 x 5.7 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.700000	110.000000	12600.000000	225.000000	NULL
571188	RM01301	ISMB 250 x 125 x 6.1 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.100000	125.000000	12600.000000	250.000000	NULL
571189	RM01302	ISMB 300 x 140 x 6.7 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.700000	140.000000	12600.000000	300.000000	NULL
571190	RM01303	ISMB 350 x 140 x 8.1 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.100000	140.000000	12600.000000	350.000000	NULL
571191	RM01304	ISMB 400 x 140 x 8.9 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.900000	140.000000	12600.000000	400.000000	NULL
571192	RM01305	ISMB 450 x 150 x 9.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.400000	150.000000	12600.000000	450.000000	NULL
571193	RM01306	ISMB 500 x 180 x 10.2 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	10.200000	180.000000	12600.000000	500.000000	NULL
571194	RM01307	ISMB 550 x 190 x 11.2 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	11.200000	190.000000	12600.000000	550.000000	NULL
571195	RM01308	ISMB 600 x 210 x 12 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	12.000000	210.000000	12600.000000	600.000000	NULL
571196	RM01309	ISHB 150 x 150 x 7.6 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.600000	150.000000	12000.000000	150.000000	NULL
571197	RM01310	ISHB 200 x 200 x 7.8 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.800000	200.000000	12000.000000	200.000000	NULL
571198	RM01311	ISHB 225 x 225 x 6.5 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.500000	225.000000	12000.000000	225.000000	NULL
571199	RM01312	ISHB 250 x 250 x 6.9 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.900000	250.000000	12000.000000	250.000000	NULL
571200	RM01313	ISHB 300 x 250 x 7.6 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.600000	250.000000	12000.000000	300.000000	NULL
571201	RM01314	ISHB 350 x 250 x 8.3 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.300000	250.000000	12000.000000	350.000000	NULL
571202	RM01315	ISHB 400 x 250 x 9.1 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.100000	250.000000	12000.000000	400.000000	NULL
571203	RM01316	ISHB 450 x 250 x 9.8 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.800000	250.000000	12000.000000	450.000000	NULL
571204	RM01317	ISJB 150 x 50 x 3 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	3.000000	50.000000	12000.000000	150.000000	NULL
571205	RM01318	ISJB 175 x 50 x 3.2 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	3.200000	50.000000	12000.000000	175.000000	NULL
571206	RM01319	ISJB 200 x 60 x 3.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	3.400000	60.000000	12000.000000	200.000000	NULL
571207	RM01320	ISJB 225 x 80 x 3.7 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	3.700000	80.000000	12000.000000	225.000000	NULL
571208	RM01321	ISLB 100 x 75 x 4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.000000	75.000000	12000.000000	100.000000	NULL
571209	RM01322	ISLB 125 x 75 x 4.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.400000	75.000000	12000.000000	125.000000	NULL
571210	RM01323	ISLB 150 x 80 x 4.8 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.800000	80.000000	12000.000000	150.000000	NULL
571211	RM01324	ISLB 175 x 90 x 5.1 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.100000	90.000000	12000.000000	175.000000	NULL
571212	RM01325	ISLB 200 x 100 x 5.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.400000	100.000000	12000.000000	200.000000	NULL
571213	RM01326	ISLB 225 x 110 x 5.8 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.800000	110.000000	12000.000000	225.000000	NULL
571214	RM01327	ISLB 250 x 125 x 6.1 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.100000	125.000000	12000.000000	250.000000	NULL
571215	RM01328	ISLB 275 x 140 x 6.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.400000	140.000000	12000.000000	275.000000	NULL
571216	RM01329	ISLB 300 x 150 x 6.7 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.700000	150.000000	12000.000000	300.000000	NULL
571217	RM01330	ISLB 325 x 165 x 7 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.000000	165.000000	12000.000000	325.000000	NULL
571218	RM01331	ISLB 350 x 165 x 7.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.400000	165.000000	12000.000000	350.000000	NULL
571219	RM01332	ISLB 400 x 165 x 7.8 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.800000	165.000000	12000.000000	400.000000	NULL
571220	RM01333	ISLB 450 x 170 x 8.6 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.600000	170.000000	12000.000000	450.000000	NULL
571221	RM01334	ISLB 500 x 180 x 9.2 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.200000	180.000000	12000.000000	500.000000	NULL
571222	RM01335	ISLB 550 x 190 x 9.9 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.900000	190.000000	12000.000000	550.000000	NULL
571223	RM01336	ISLB 600 x 200 x 10.5 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	10.500000	200.000000	12000.000000	600.000000	NULL
571224	RM01337	Channel 100 x 50 x 5 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.000000	50.000000	12000.000000	100.000000	NULL
571225	RM01338	Channel 125 x 65 x 5.3 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.300000	65.000000	12000.000000	125.000000	NULL
571226	RM01339	Channel 150 x 75 x 5.7 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.700000	75.000000	12000.000000	150.000000	NULL
571227	RM01340	Channel 175 x 75 x 6 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.000000	75.000000	12000.000000	175.000000	NULL
571228	RM01341	Channel 200 x 75 x 6.2 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.200000	75.000000	12000.000000	200.000000	NULL
571229	RM01342	Channel 225 x 80 x 6.4 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.400000	80.000000	12000.000000	225.000000	NULL
571230	RM01343	Channel 250 x 80 x 7.2 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.200000	80.000000	12000.000000	250.000000	NULL
571231	RM01344	Channel 300 x 90 x 7.6 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.600000	90.000000	12000.000000	300.000000	NULL
571232	RM01345	Channel 350 x 100 x 8.1 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.100000	100.000000	12000.000000	350.000000	NULL
571233	RM01346	Channel 400 x 100 x 8.6 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.600000	100.000000	12000.000000	400.000000	NULL
571234	RM01347	Channel 75 x 40 x 4.8 x 12000 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.800000	40.000000	12000.000000	75.000000	NULL
571235	RM01348	Wide Flange 150 x 100 x 5.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.400000	100.000000	12000.000000	150.000000	NULL
571236	RM01349	Wide Flange 175 x 125 x 5.8 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.800000	125.000000	12000.000000	175.000000	NULL
571237	RM01350	Wide Flange 200 x 140 x 6.1 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.100000	140.000000	12000.000000	200.000000	NULL
571238	RM01351	Wide Flange 225 x 150 x 6.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.400000	150.000000	12000.000000	225.000000	NULL
571239	RM01352	Wide Flange 250 x 165 x 6.7 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.700000	165.000000	12000.000000	250.000000	NULL
571240	RM01353	Wide Flange 300 x 200 x 7.4 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.400000	200.000000	12000.000000	300.000000	NULL
571241	RM01354	Wide Flange 350 x 200 x 8 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.000000	200.000000	12000.000000	350.000000	NULL
571242	RM01355	Wide Flange 400 x 200 x 8.6 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.600000	200.000000	12000.000000	400.000000	NULL
571243	RM01356	Wide Flange 450 x 200 x 9.2 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.200000	200.000000	12000.000000	450.000000	NULL
571244	RM01357	Wide Flange 500 x 250 x 9.9 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.900000	250.000000	12000.000000	500.000000	NULL
571245	RM01358	Wide Flange 550 x 250 x 10.5 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	10.500000	250.000000	12000.000000	550.000000	NULL
571246	RM01359	Wide Flange 600 x 250 x 11.2 x 12000 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	11.200000	250.000000	12000.000000	600.000000	NULL
571247	RM01360	ISHB 150 x 150 x 7.6 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.600000	150.000000	12600.000000	150.000000	NULL
571248	RM01361	ISHB 200 x 200 x 7.8 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.800000	200.000000	12600.000000	200.000000	NULL
571249	RM01362	ISHB 225 x 225 x 6.5 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.500000	225.000000	12600.000000	225.000000	NULL
571250	RM01363	ISHB 250 x 250 x 6.9 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.900000	250.000000	12600.000000	250.000000	NULL
571251	RM01364	ISHB 300 x 250 x 7.6 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.600000	250.000000	12600.000000	300.000000	NULL
571252	RM01365	ISHB 350 x 250 x 8.3 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.300000	250.000000	12600.000000	350.000000	NULL
571253	RM01366	ISHB 400 x 250 x 9.1 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.100000	250.000000	12600.000000	400.000000	NULL
571254	RM01367	ISHB 450 x 250 x 9.8 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.800000	250.000000	12600.000000	450.000000	NULL
571255	RM01368	ISJB 150 x 50 x 3 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	3.000000	50.000000	12600.000000	150.000000	NULL
571256	RM01369	ISJB 175 x 50 x 3.2 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	3.200000	50.000000	12600.000000	175.000000	NULL
571257	RM01370	ISJB 200 x 60 x 3.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	3.400000	60.000000	12600.000000	200.000000	NULL
571258	RM01371	ISJB 225 x 80 x 3.7 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	3.700000	80.000000	12600.000000	225.000000	NULL
571259	RM01372	ISLB 100 x 75 x 4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.000000	75.000000	12600.000000	100.000000	NULL
571260	RM01373	ISLB 125 x 75 x 4.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.400000	75.000000	12600.000000	125.000000	NULL
571261	RM01374	ISLB 150 x 80 x 4.8 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.800000	80.000000	12600.000000	150.000000	NULL
571262	RM01375	ISLB 175 x 90 x 5.1 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.100000	90.000000	12600.000000	175.000000	NULL
571263	RM01376	ISLB 200 x 100 x 5.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.400000	100.000000	12600.000000	200.000000	NULL
571264	RM01377	ISLB 225 x 110 x 5.8 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.800000	110.000000	12600.000000	225.000000	NULL
571265	RM01378	ISLB 250 x 125 x 6.1 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.100000	125.000000	12600.000000	250.000000	NULL
571266	RM01379	ISLB 275 x 140 x 6.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.400000	140.000000	12600.000000	275.000000	NULL
571267	RM01380	ISLB 300 x 150 x 6.7 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.700000	150.000000	12600.000000	300.000000	NULL
571268	RM01381	ISLB 325 x 165 x 7 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.000000	165.000000	12600.000000	325.000000	NULL
571269	RM01382	ISLB 350 x 165 x 7.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.400000	165.000000	12600.000000	350.000000	NULL
571270	RM01383	ISLB 400 x 165 x 7.8 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.800000	165.000000	12600.000000	400.000000	NULL
571271	RM01384	ISLB 450 x 170 x 8.6 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.600000	170.000000	12600.000000	450.000000	NULL
571272	RM01385	ISLB 500 x 180 x 9.2 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.200000	180.000000	12600.000000	500.000000	NULL
571273	RM01386	ISLB 550 x 190 x 9.9 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.900000	190.000000	12600.000000	550.000000	NULL
571274	RM01387	ISLB 600 x 200 x 10.5 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	10.500000	200.000000	12600.000000	600.000000	NULL
571275	RM01388	Channel 100 x 50 x 5 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.000000	50.000000	12600.000000	100.000000	NULL
571276	RM01389	Channel 125 x 65 x 5.3 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.300000	65.000000	12600.000000	125.000000	NULL
571277	RM01390	Channel 150 x 75 x 5.7 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.700000	75.000000	12600.000000	150.000000	NULL
571278	RM01391	Channel 175 x 75 x 6 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.000000	75.000000	12600.000000	175.000000	NULL
571279	RM01392	Channel 200 x 75 x 6.2 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.200000	75.000000	12600.000000	200.000000	NULL
571280	RM01393	Channel 225 x 80 x 6.4 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.400000	80.000000	12600.000000	225.000000	NULL
571281	RM01394	Channel 250 x 80 x 7.2 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.200000	80.000000	12600.000000	250.000000	NULL
571282	RM01395	Channel 300 x 90 x 7.6 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.600000	90.000000	12600.000000	300.000000	NULL
571283	RM01396	Channel 350 x 100 x 8.1 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.100000	100.000000	12600.000000	350.000000	NULL
571284	RM01397	Channel 400 x 100 x 8.6 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.600000	100.000000	12600.000000	400.000000	NULL
571285	RM01398	Channel 75 x 40 x 4.8 x 12600 E250 BO	rm	chan	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	4.800000	40.000000	12600.000000	75.000000	NULL
571286	RM01399	Wide Flange 150 x 100 x 5.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.400000	100.000000	12600.000000	150.000000	NULL
571287	RM01400	Wide Flange 175 x 125 x 5.8 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	5.800000	125.000000	12600.000000	175.000000	NULL
571288	RM01401	Wide Flange 200 x 140 x 6.1 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.100000	140.000000	12600.000000	200.000000	NULL
571289	RM01402	Wide Flange 225 x 150 x 6.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.400000	150.000000	12600.000000	225.000000	NULL
571290	RM01403	Wide Flange 250 x 165 x 6.7 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	6.700000	165.000000	12600.000000	250.000000	NULL
571291	RM01404	Wide Flange 300 x 200 x 7.4 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	7.400000	200.000000	12600.000000	300.000000	NULL
571292	RM01405	Wide Flange 350 x 200 x 8 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.000000	200.000000	12600.000000	350.000000	NULL
571293	RM01406	Wide Flange 400 x 200 x 8.6 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	8.600000	200.000000	12600.000000	400.000000	NULL
571294	RM01407	Wide Flange 450 x 200 x 9.2 x 12600 E250 BO	rm	beam	MSE250BO	nos	section	7850.000	NULL	MS	E250 BO	9.200000	200.000000	12600.000000	450.000000	NULL
